seq_name	length
MSTRG.5493.2	144
MSTRG.5493.3	144
MSTRG.5494.1	501
MSTRG.5495.1	115
MSTRG.5496.1	1202
MSTRG.5496.2	1202
MSTRG.5496.3	1202
MSTRG.5496.4	1202
MSTRG.5497.1	351
MSTRG.5498.1	141
MSTRG.5499.1	307
MSTRG.55.1	495
MSTRG.550.1	1090
MSTRG.550.2	1090
MSTRG.550.3	1069
MSTRG.550.4	1090
MSTRG.5501.1	261
MSTRG.5503.1	314
MSTRG.5503.2	319
MSTRG.5503.3	158
MSTRG.5503.4	158
MSTRG.5505.1	113
MSTRG.5507.1	208
MSTRG.5507.2	208
MSTRG.5508.1	115
MSTRG.5509.1	763
MSTRG.551.1	365
MSTRG.5510.1	357
MSTRG.5511.1	864
MSTRG.5511.2	520
MSTRG.5512.1	345
MSTRG.5513.1	574
MSTRG.5515.1	361
MSTRG.5516.1	365
MSTRG.5517.1	232
MSTRG.5518.1	756
MSTRG.5519.1	129
MSTRG.552.1	367
MSTRG.5520.1	304
MSTRG.5521.1	405
MSTRG.5522.1	482
MSTRG.5523.1	183
MSTRG.5524.1	200
MSTRG.5526.1	1142
MSTRG.5528.1	282
MSTRG.5529.1	552
MSTRG.553.1	329
MSTRG.5531.1	569
MSTRG.5532.1	433
MSTRG.5533.1	152
MSTRG.5533.2	152
MSTRG.5534.1	709
MSTRG.5535.1	272
MSTRG.5537.1	887
MSTRG.5537.2	888
MSTRG.5537.3	801
MSTRG.5538.1	904
MSTRG.5539.1	905
MSTRG.5539.2	555
MSTRG.554.1	338
MSTRG.554.2	325
MSTRG.554.3	208
MSTRG.5541.1	406
MSTRG.5542.1	910
MSTRG.5543.1	826
MSTRG.5543.2	686
MSTRG.5544.1	895
MSTRG.5545.1	137
MSTRG.5547.1	425
MSTRG.5547.2	217
MSTRG.5548.1	137
MSTRG.5549.1	620
MSTRG.5550.1	169
MSTRG.5551.1	258
MSTRG.5552.1	227
MSTRG.5554.1	397
MSTRG.5554.2	439
MSTRG.5554.3	893
MSTRG.5558.1	876
MSTRG.5559.1	883
MSTRG.556.1	170
MSTRG.5560.1	210
MSTRG.5561.1	875
MSTRG.5561.2	471
MSTRG.5561.3	899
MSTRG.5562.1	905
MSTRG.5564.1	105
MSTRG.5566.1	489
MSTRG.5566.2	293
MSTRG.5567.1	472
MSTRG.5567.2	166
MSTRG.5567.3	325
MSTRG.5567.4	433
MSTRG.5568.1	240
MSTRG.5569.1	347
MSTRG.557.1	266
MSTRG.5570.1	196
MSTRG.5570.2	124
MSTRG.5571.1	196
MSTRG.5572.1	196
MSTRG.5573.1	108
MSTRG.5574.1	166
MSTRG.5575.1	165
MSTRG.5576.1	196
MSTRG.5577.1	166
MSTRG.5577.2	166
MSTRG.5578.1	142
MSTRG.5579.1	552
MSTRG.558.1	213
MSTRG.5580.1	303
MSTRG.5581.1	154
MSTRG.5582.1	166
MSTRG.5583.1	368
MSTRG.5584.1	164
MSTRG.5585.1	198
MSTRG.5586.1	841
MSTRG.5587.1	251
MSTRG.5588.1	150
MSTRG.5589.1	1497
MSTRG.5589.2	1497
MSTRG.559.1	316
MSTRG.5590.1	103
MSTRG.5591.1	358
MSTRG.5592.1	354
MSTRG.5593.1	663
MSTRG.5594.1	160
MSTRG.5595.1	457
MSTRG.5596.1	158
MSTRG.5597.1	335
MSTRG.5598.1	176
MSTRG.5599.1	979
MSTRG.5599.2	979
MSTRG.560.1	322
MSTRG.5600.1	813
MSTRG.5600.2	814
MSTRG.5601.1	144
MSTRG.5602.1	169
MSTRG.5603.1	209
MSTRG.5603.2	203
MSTRG.5603.3	203
MSTRG.5604.1	524
MSTRG.5605.1	558
MSTRG.5606.1	195
MSTRG.5607.1	106
MSTRG.5608.1	598
MSTRG.5609.1	593
MSTRG.5611.1	472
MSTRG.5612.1	539
MSTRG.5612.2	508
MSTRG.5613.1	482
MSTRG.5614.2	105
MSTRG.5615.1	700
MSTRG.5616.1	477
MSTRG.5617.1	713
MSTRG.5617.2	713
MSTRG.5618.1	903
MSTRG.5618.2	907
MSTRG.5619.1	643
MSTRG.562.1	422
MSTRG.5620.1	655
MSTRG.5621.1	354
MSTRG.5623.1	356
MSTRG.5624.1	206
MSTRG.5625.1	202
MSTRG.5626.1	199
MSTRG.5626.2	332
MSTRG.5627.1	133
MSTRG.5628.1	691
MSTRG.5629.1	399
MSTRG.563.1	392
MSTRG.563.2	188
MSTRG.563.3	229
MSTRG.5630.1	395
MSTRG.5631.1	879
MSTRG.5632.1	608
MSTRG.5633.1	330
MSTRG.5634.1	347
MSTRG.5635.1	168
MSTRG.5636.1	337
MSTRG.5637.1	204
MSTRG.5637.2	204
MSTRG.5638.1	198
MSTRG.5639.1	428
MSTRG.564.1	147
MSTRG.5640.1	203
MSTRG.5640.2	203
MSTRG.5640.3	199
MSTRG.5641.1	131
MSTRG.5642.1	3200
MSTRG.5643.1	473
MSTRG.5644.1	906
MSTRG.5645.1	840
MSTRG.5646.1	856
MSTRG.5646.2	461
MSTRG.5647.1	417
MSTRG.5647.2	314
MSTRG.5649.1	417
MSTRG.565.1	132
MSTRG.5650.1	166
MSTRG.5651.1	210
MSTRG.5652.1	580
MSTRG.5653.1	721
MSTRG.5654.1	412
MSTRG.5654.2	412
MSTRG.5654.3	412
MSTRG.5655.1	726
MSTRG.5656.1	105
MSTRG.5657.1	670
MSTRG.5658.1	701
MSTRG.5659.1	368
MSTRG.566.1	392
MSTRG.5661.1	352
MSTRG.5665.1	937
MSTRG.5666.1	1165
MSTRG.5667.1	129
MSTRG.5667.2	129
MSTRG.5668.1	151
MSTRG.5669.1	361
MSTRG.567.1	142
MSTRG.5672.1	204
MSTRG.5676.1	1178
MSTRG.5677.1	1197
MSTRG.5678.1	671
MSTRG.5680.1	149
MSTRG.5681.1	290
MSTRG.5681.2	263
MSTRG.5682.1	709
MSTRG.5683.1	1266
MSTRG.5684.1	764
MSTRG.5684.2	396
MSTRG.5684.3	326
MSTRG.5685.1	187
MSTRG.5686.1	404
MSTRG.5686.2	208
MSTRG.5687.1	764
MSTRG.5687.2	763
MSTRG.5688.1	773
MSTRG.5689.1	779
MSTRG.569.1	278
MSTRG.569.2	278
MSTRG.569.3	278
MSTRG.569.4	278
MSTRG.5690.1	142
MSTRG.5691.1	379
MSTRG.5691.2	495
MSTRG.5692.1	1570
MSTRG.5693.1	437
MSTRG.5693.2	437
MSTRG.5693.3	437
MSTRG.5693.4	437
MSTRG.5694.1	331
MSTRG.5695.1	281
MSTRG.5696.1	243
MSTRG.5697.1	174
MSTRG.5697.2	103
MSTRG.5698.1	664
MSTRG.5699.1	382
MSTRG.57.1	900
MSTRG.57.2	743
MSTRG.57.3	900
MSTRG.57.4	688
MSTRG.570.1	867
MSTRG.570.2	365
MSTRG.5700.1	929
MSTRG.5701.1	703
MSTRG.5703.1	943
MSTRG.5703.2	945
MSTRG.5705.1	591
MSTRG.5705.2	331
MSTRG.5706.1	163
MSTRG.5707.1	185
MSTRG.5708.1	171
MSTRG.5709.1	163
MSTRG.571.1	601
MSTRG.5710.1	496
MSTRG.5711.1	304
MSTRG.5712.1	463
MSTRG.5712.2	362
MSTRG.5713.1	234
MSTRG.5713.2	234
MSTRG.5713.3	585
MSTRG.5713.4	584
MSTRG.5715.1	251
MSTRG.5716.1	222
MSTRG.5717.1	100
MSTRG.5718.1	361
MSTRG.5719.1	169
MSTRG.572.1	404
MSTRG.572.2	404
MSTRG.5720.1	625
MSTRG.5721.1	337
MSTRG.5722.1	713
MSTRG.5723.1	548
MSTRG.5724.1	489
MSTRG.5724.2	494
MSTRG.5725.1	681
MSTRG.5725.2	308
MSTRG.5725.3	317
MSTRG.5726.1	434
MSTRG.5726.10	435
MSTRG.5726.11	435
MSTRG.5726.12	235
MSTRG.5726.13	235
MSTRG.5726.14	435
MSTRG.5726.2	434
MSTRG.5726.3	435
MSTRG.5726.4	434
MSTRG.5726.5	281
MSTRG.5726.6	434
MSTRG.5726.7	281
MSTRG.5726.8	165
MSTRG.5726.9	435
MSTRG.5727.1	523
MSTRG.5728.1	189
MSTRG.5728.2	430
MSTRG.5728.3	430
MSTRG.5728.4	430
MSTRG.5729.1	646
MSTRG.5729.2	646
MSTRG.573.1	370
MSTRG.573.2	182
MSTRG.5730.1	128
MSTRG.5731.1	556
MSTRG.5733.1	237
MSTRG.5734.1	436
MSTRG.5735.1	182
MSTRG.5737.1	163
MSTRG.5737.2	238
MSTRG.5737.3	236
MSTRG.5737.4	242
MSTRG.5738.1	371
MSTRG.5739.1	2340
MSTRG.5739.2	1893
MSTRG.574.1	135
MSTRG.5740.1	803
MSTRG.5741.1	558
MSTRG.5742.1	492
MSTRG.5742.2	312
MSTRG.5743.1	1058
MSTRG.5744.1	338
MSTRG.5744.2	197
MSTRG.5744.3	119
MSTRG.5745.1	463
MSTRG.5746.1	625
MSTRG.5746.2	189
MSTRG.5746.3	625
MSTRG.5747.1	354
MSTRG.5748.1	440
MSTRG.5749.1	454
MSTRG.5750.4	137
MSTRG.5750.5	137
MSTRG.5751.1	588
MSTRG.5752.1	478
MSTRG.5754.1	142
MSTRG.5755.1	578
MSTRG.5757.1	185
MSTRG.5758.1	1141
MSTRG.5759.1	203
MSTRG.5759.2	225
MSTRG.576.1	492
MSTRG.5760.1	1733
MSTRG.5760.2	1730
MSTRG.5762.1	260
MSTRG.5763.1	171
MSTRG.5764.1	483
MSTRG.5764.2	483
MSTRG.5765.1	440
MSTRG.5766.1	416
MSTRG.5767.1	182
MSTRG.5768.1	338
MSTRG.5769.1	276
MSTRG.577.1	675
MSTRG.577.2	675
MSTRG.577.3	675
MSTRG.577.4	675
MSTRG.577.5	675
MSTRG.5770.1	443
MSTRG.5771.1	701
MSTRG.5771.2	446
MSTRG.5772.1	393
MSTRG.5772.2	393
MSTRG.5773.1	878
MSTRG.5774.1	122
MSTRG.5775.1	247
MSTRG.5775.2	247
MSTRG.5776.1	145
MSTRG.5777.1	1364
MSTRG.5778.1	257
MSTRG.5779.1	498
MSTRG.578.1	523
MSTRG.5780.1	415
MSTRG.5780.2	414
MSTRG.5781.1	861
MSTRG.5782.1	638
MSTRG.5783.1	515
MSTRG.5783.2	350
MSTRG.5784.1	680
MSTRG.5784.2	680
MSTRG.5785.1	606
MSTRG.5786.1	155
MSTRG.5787.1	310
MSTRG.5787.2	305
MSTRG.5788.1	517
MSTRG.5789.1	212
MSTRG.579.1	230
MSTRG.579.2	164
MSTRG.579.3	129
MSTRG.5790.1	299
MSTRG.5791.1	361
MSTRG.5792.1	102
MSTRG.5793.1	688
MSTRG.5794.1	339
MSTRG.5794.2	231
MSTRG.5795.1	340
MSTRG.5796.1	224
MSTRG.5796.2	267
MSTRG.5798.1	157
MSTRG.5799.1	329
MSTRG.58.1	380
MSTRG.580.1	2390
MSTRG.580.2	1817
MSTRG.580.3	1042
MSTRG.5801.1	1549
MSTRG.5802.1	510
MSTRG.5803.1	510
MSTRG.5805.1	525
MSTRG.5806.1	1886
MSTRG.5806.2	909
MSTRG.5806.3	432
MSTRG.5807.1	148
MSTRG.5808.1	143
MSTRG.5808.2	143
MSTRG.5809.1	120
MSTRG.581.1	193
MSTRG.5810.1	1777
MSTRG.5810.2	1732
MSTRG.5811.1	668
MSTRG.5811.2	623
MSTRG.5812.1	490
MSTRG.5813.1	531
MSTRG.5814.1	706
MSTRG.5815.1	199
MSTRG.5816.1	119
MSTRG.5817.1	221
MSTRG.5818.1	386
MSTRG.5818.2	706
MSTRG.5818.3	386
MSTRG.5819.1	334
MSTRG.582.1	813
MSTRG.5820.1	252
MSTRG.5820.2	435
MSTRG.5820.3	435
MSTRG.5820.4	252
MSTRG.5820.5	252
MSTRG.5820.6	435
MSTRG.5821.1	326
MSTRG.5821.2	187
MSTRG.5822.1	160
MSTRG.5822.2	160
MSTRG.5822.3	213
MSTRG.5823.1	318
MSTRG.5824.1	468
MSTRG.5824.2	756
MSTRG.5825.1	218
MSTRG.5825.2	254
MSTRG.5826.1	283
MSTRG.5827.1	815
MSTRG.5829.1	516
MSTRG.583.1	344
MSTRG.5830.1	371
MSTRG.5831.1	1044
MSTRG.5832.1	214
MSTRG.5833.1	528
MSTRG.5834.1	365
MSTRG.5835.1	138
MSTRG.5836.1	151
MSTRG.5837.1	639
MSTRG.5838.1	857
MSTRG.5838.2	857
MSTRG.5839.1	442
MSTRG.5839.2	330
MSTRG.584.1	967
MSTRG.584.2	602
MSTRG.5840.1	268
MSTRG.5841.1	438
MSTRG.5841.2	190
MSTRG.5841.3	88
MSTRG.5842.1	126
MSTRG.5843.1	439
MSTRG.5844.1	325
MSTRG.5845.1	222
MSTRG.5846.1	185
MSTRG.5847.1	494
MSTRG.5848.1	820
MSTRG.5848.2	198
MSTRG.5849.1	380
MSTRG.585.1	488
MSTRG.5850.1	479
MSTRG.5851.1	110
MSTRG.5851.2	110
MSTRG.5852.1	315
MSTRG.5852.10	188
MSTRG.5852.11	188
MSTRG.5852.12	440
MSTRG.5852.13	188
MSTRG.5852.14	188
MSTRG.5852.15	188
MSTRG.5852.16	188
MSTRG.5852.2	113
MSTRG.5852.3	113
MSTRG.5852.4	349
MSTRG.5852.5	188
MSTRG.5852.6	315
MSTRG.5852.7	178
MSTRG.5852.8	257
MSTRG.5853.1	260
MSTRG.5855.1	656
MSTRG.5855.2	657
MSTRG.5856.1	713
MSTRG.5857.1	142
MSTRG.5858.1	393
MSTRG.5858.2	378
MSTRG.586.1	307
MSTRG.5860.1	326
MSTRG.5861.1	563
MSTRG.5862.1	427
MSTRG.5863.1	283
MSTRG.5864.1	489
MSTRG.5865.1	293
MSTRG.5866.1	181
MSTRG.5867.1	181
MSTRG.5868.1	487
MSTRG.5869.1	491
MSTRG.587.1	1182
MSTRG.5871.1	120
MSTRG.5872.1	136
MSTRG.5872.2	136
MSTRG.5872.3	136
MSTRG.5874.1	216
MSTRG.5874.2	219
MSTRG.5874.3	146
MSTRG.5875.1	667
MSTRG.5875.2	440
MSTRG.5876.1	476
MSTRG.5877.1	492
MSTRG.5878.1	506
MSTRG.5879.1	287
MSTRG.588.1	800
MSTRG.5880.1	266
MSTRG.5881.1	256
MSTRG.5883.1	293
MSTRG.5883.2	175
MSTRG.5884.1	806
MSTRG.5885.1	729
MSTRG.5886.1	605
MSTRG.5887.1	522
MSTRG.5888.1	418
MSTRG.5888.10	192
MSTRG.5888.11	133
MSTRG.5888.12	133
MSTRG.5888.2	133
MSTRG.5888.3	262
MSTRG.5888.4	237
MSTRG.5888.5	133
MSTRG.5888.6	237
MSTRG.5888.7	237
MSTRG.5888.8	237
MSTRG.5888.9	158
MSTRG.5889.1	683
MSTRG.5889.2	683
MSTRG.5889.3	686
MSTRG.5889.4	686
MSTRG.5889.5	683
MSTRG.589.1	152
MSTRG.589.2	152
MSTRG.589.3	118
MSTRG.5890.1	218
MSTRG.5891.1	708
MSTRG.5892.1	221
MSTRG.5892.2	221
MSTRG.5893.1	220
MSTRG.5895.1	218
MSTRG.5896.1	220
MSTRG.5897.1	256
MSTRG.5898.1	178
MSTRG.5899.1	220
MSTRG.59.1	442
MSTRG.590.1	475
MSTRG.590.2	265
MSTRG.5900.1	218
MSTRG.5900.2	233
MSTRG.5901.1	220
MSTRG.5902.1	117
MSTRG.5903.1	220
MSTRG.5904.1	192
MSTRG.5905.1	218
MSTRG.5906.1	220
MSTRG.5907.1	165
MSTRG.5908.1	135
MSTRG.5909.1	143
MSTRG.5909.2	143
MSTRG.591.1	267
MSTRG.5911.1	347
MSTRG.5911.2	937
MSTRG.5912.1	562
MSTRG.5914.1	493
MSTRG.5916.1	517
MSTRG.5917.1	477
MSTRG.5918.1	361
MSTRG.5919.1	113
MSTRG.592.1	453
MSTRG.5920.1	780
MSTRG.5920.2	780
MSTRG.5920.3	780
MSTRG.5921.1	507
MSTRG.5922.1	307
MSTRG.5923.1	224
MSTRG.5923.2	166
MSTRG.5924.1	599
MSTRG.5924.2	599
MSTRG.5925.1	562
MSTRG.5926.1	300
MSTRG.5927.1	288
MSTRG.5928.1	409
MSTRG.5929.1	202
MSTRG.593.1	1343
MSTRG.593.2	998
MSTRG.5930.1	492
MSTRG.5930.2	492
MSTRG.5930.3	492
MSTRG.5931.1	100
MSTRG.5932.1	214
MSTRG.5932.2	491
MSTRG.5934.1	364
MSTRG.5935.1	251
MSTRG.5935.2	252
MSTRG.5935.3	252
MSTRG.5935.4	133
MSTRG.5936.1	124
MSTRG.5938.1	438
MSTRG.5939.1	316
MSTRG.5939.2	332
MSTRG.5939.3	153
MSTRG.594.1	554
MSTRG.5940.1	849
MSTRG.5941.1	249
MSTRG.5944.1	278
MSTRG.5945.1	258
MSTRG.5946.1	107
MSTRG.5946.2	110
MSTRG.5947.1	300
MSTRG.5948.1	391
MSTRG.5949.1	505
MSTRG.5949.2	284
MSTRG.5949.3	284
MSTRG.595.1	189
MSTRG.5950.1	621
MSTRG.5951.1	132
MSTRG.5952.1	606
MSTRG.5953.1	660
MSTRG.5954.1	759
MSTRG.5954.2	754
MSTRG.5955.1	136
MSTRG.5956.1	660
MSTRG.5957.1	1005
MSTRG.5958.1	1087
MSTRG.5959.1	127
MSTRG.596.1	178
MSTRG.5961.1	195
MSTRG.5961.2	195
MSTRG.5962.1	314
MSTRG.5963.1	537
MSTRG.5964.1	238
MSTRG.5965.1	1375
MSTRG.5968.1	345
MSTRG.5969.1	207
MSTRG.597.1	571
MSTRG.597.2	571
MSTRG.5970.1	107
MSTRG.5971.1	340
MSTRG.5971.2	330
MSTRG.5972.1	726
MSTRG.5973.1	572
MSTRG.5974.1	1288
MSTRG.5975.1	303
MSTRG.5975.2	303
MSTRG.5976.1	725
MSTRG.5977.1	160
MSTRG.5978.1	127
MSTRG.5979.1	167
MSTRG.598.1	243
MSTRG.5980.1	289
MSTRG.5981.1	458
MSTRG.5982.1	355
MSTRG.5983.1	315
MSTRG.5984.1	302
MSTRG.5985.1	297
MSTRG.5986.1	174
MSTRG.5987.1	158
MSTRG.5988.1	280
MSTRG.5989.1	296
MSTRG.599.1	558
MSTRG.5990.1	330
MSTRG.5991.1	329
MSTRG.5992.1	301
MSTRG.5993.1	221
MSTRG.5994.1	285
MSTRG.5995.1	176
MSTRG.5996.1	991
MSTRG.5996.2	860
MSTRG.5997.1	542
MSTRG.5998.1	637
MSTRG.5998.2	479
MSTRG.5998.3	484
MSTRG.5999.1	488
MSTRG.6.1	886
MSTRG.60.1	543
MSTRG.600.1	160
MSTRG.6000.1	124
MSTRG.6000.2	124
MSTRG.6001.1	572
MSTRG.6001.2	233
MSTRG.6001.3	397
MSTRG.6001.4	175
MSTRG.6002.1	285
MSTRG.6003.2	496
MSTRG.6004.1	479
MSTRG.6005.1	173
MSTRG.6007.1	1211
MSTRG.6007.2	1211
MSTRG.6008.1	162
MSTRG.6008.2	125
MSTRG.6008.3	125
MSTRG.6009.1	112
MSTRG.601.1	597
MSTRG.6010.1	1159
MSTRG.6011.1	655
MSTRG.6012.1	1062
MSTRG.6012.2	1062
MSTRG.6014.1	235
MSTRG.6016.1	242
MSTRG.6017.1	242
MSTRG.6017.2	191
MSTRG.6018.1	213
MSTRG.602.1	102
MSTRG.6022.1	408
MSTRG.6022.2	408
MSTRG.6024.1	238
MSTRG.6025.1	232
MSTRG.6025.10	194
MSTRG.6025.11	194
MSTRG.6025.2	232
MSTRG.6025.7	232
MSTRG.6025.9	232
MSTRG.6026.1	1273
MSTRG.6027.1	233
MSTRG.6028.1	440
MSTRG.6028.2	389
MSTRG.6028.3	440
MSTRG.6029.1	736
MSTRG.603.1	320
MSTRG.6030.1	398
MSTRG.6031.1	226
MSTRG.6032.1	141
MSTRG.6033.1	1137
MSTRG.6034.1	166
MSTRG.6035.1	443
MSTRG.6035.2	443
MSTRG.6036.1	1260
MSTRG.6037.1	593
MSTRG.6038.1	1213
MSTRG.6038.2	492
MSTRG.6038.3	676
MSTRG.6038.4	459
MSTRG.6038.5	491
MSTRG.6038.6	491
MSTRG.6038.7	491
MSTRG.6039.1	401
MSTRG.604.1	385
MSTRG.604.2	209
MSTRG.604.3	201
MSTRG.6040.1	127
MSTRG.6041.1	173
MSTRG.6044.1	1163
MSTRG.6045.1	566
MSTRG.6046.1	249
MSTRG.6047.1	122
MSTRG.6048.1	225
MSTRG.6048.2	226
MSTRG.6049.1	172
MSTRG.605.1	278
MSTRG.6050.1	292
MSTRG.6051.1	1028
MSTRG.6052.1	711
MSTRG.6053.1	515
MSTRG.6054.2	143
MSTRG.6055.1	514
MSTRG.6056.1	172
MSTRG.6057.1	257
MSTRG.606.1	173
MSTRG.6060.1	273
MSTRG.6061.1	1959
MSTRG.6063.1	750
MSTRG.6065.1	530
MSTRG.6066.1	116
MSTRG.6068.1	750
MSTRG.6068.2	762
MSTRG.6069.1	1241
MSTRG.607.1	255
MSTRG.6070.1	260
MSTRG.6070.2	260
MSTRG.6070.3	260
MSTRG.6071.1	135
MSTRG.6072.1	165
MSTRG.6073.1	693
MSTRG.6073.2	691
MSTRG.6074.1	463
MSTRG.6076.1	198
MSTRG.6076.2	198
MSTRG.6077.1	497
MSTRG.6078.1	250
MSTRG.6079.1	193
MSTRG.608.1	442
MSTRG.608.2	443
MSTRG.6080.1	825
MSTRG.6080.2	826
MSTRG.6081.1	887
MSTRG.6082.1	321
MSTRG.6082.2	228
MSTRG.6083.1	614
MSTRG.6084.1	169
MSTRG.6086.1	130
MSTRG.6086.2	130
MSTRG.6086.3	130
MSTRG.6087.1	141
MSTRG.6088.1	102
MSTRG.6089.1	629
MSTRG.6089.2	629
MSTRG.609.1	297
MSTRG.609.2	227
MSTRG.609.3	227
MSTRG.6090.1	492
MSTRG.6092.1	104
MSTRG.6094.1	200
MSTRG.6095.1	120
MSTRG.6096.1	181
MSTRG.6097.1	502
MSTRG.6098.1	146
MSTRG.61.1	307
MSTRG.6100.1	100
MSTRG.6102.1	103
MSTRG.6103.4	121
MSTRG.6105.1	148
MSTRG.6107.1	628
MSTRG.6107.2	692
MSTRG.6107.3	574
MSTRG.6108.1	224
MSTRG.6109.1	408
MSTRG.6110.1	1456
MSTRG.6110.2	919
MSTRG.6110.3	939
MSTRG.6111.1	341
MSTRG.6112.1	496
MSTRG.6113.1	382
MSTRG.6114.1	356
MSTRG.6115.1	130
MSTRG.6115.21	110
MSTRG.6115.22	127
MSTRG.6115.23	110
MSTRG.6115.24	127
MSTRG.6115.25	110
MSTRG.6115.26	125
MSTRG.6115.27	108
MSTRG.6116.1	102
MSTRG.6117.1	234
MSTRG.6117.2	174
MSTRG.6118.1	594
MSTRG.6119.1	152
MSTRG.612.1	525
MSTRG.6120.1	1192
MSTRG.6121.1	828
MSTRG.6122.1	823
MSTRG.6123.1	820
MSTRG.6124.1	828
MSTRG.6125.1	443
MSTRG.6126.1	480
MSTRG.6128.1	839
MSTRG.6129.1	441
MSTRG.613.1	560
MSTRG.6130.1	114
MSTRG.6131.1	824
MSTRG.6131.2	734
MSTRG.6135.1	114
MSTRG.6135.2	114
MSTRG.6136.1	370
MSTRG.6136.2	169
MSTRG.6137.1	765
MSTRG.6137.2	534
MSTRG.6137.3	534
MSTRG.6138.1	157
MSTRG.6139.1	227
MSTRG.614.1	371
MSTRG.6140.1	162
MSTRG.6140.2	162
MSTRG.6140.3	162
MSTRG.6141.1	553
MSTRG.6142.1	249
MSTRG.6143.1	200
MSTRG.6144.1	181
MSTRG.6145.1	303
MSTRG.6146.1	165
MSTRG.6146.2	153
MSTRG.6146.3	190
MSTRG.6146.4	164
MSTRG.6146.5	164
MSTRG.6146.6	189
MSTRG.6146.7	154
MSTRG.6147.1	234
MSTRG.6149.1	263
MSTRG.615.1	405
MSTRG.6150.1	153
MSTRG.6152.1	301
MSTRG.6153.1	226
MSTRG.6154.1	293
MSTRG.6155.1	269
MSTRG.6156.1	266
MSTRG.6156.2	202
MSTRG.6157.1	504
MSTRG.6158.1	130
MSTRG.6158.2	120
MSTRG.6158.3	118
MSTRG.6159.1	305
MSTRG.616.1	255
MSTRG.6160.1	463
MSTRG.6161.1	659
MSTRG.6161.2	553
MSTRG.6161.3	532
MSTRG.6161.4	659
MSTRG.6161.5	372
MSTRG.6162.1	377
MSTRG.6164.1	115
MSTRG.6165.1	291
MSTRG.6166.1	326
MSTRG.6167.1	299
MSTRG.6167.2	174
MSTRG.617.1	425
MSTRG.6170.1	118
MSTRG.6172.1	676
MSTRG.6172.2	677
MSTRG.6173.1	146
MSTRG.6174.1	145
MSTRG.6175.1	142
MSTRG.6176.1	775
MSTRG.6176.2	775
MSTRG.6177.1	870
MSTRG.6178.1	451
MSTRG.6179.1	153
MSTRG.618.1	339
MSTRG.618.2	222
MSTRG.618.3	339
MSTRG.6180.1	136
MSTRG.6183.1	544
MSTRG.6183.2	544
MSTRG.6184.1	315
MSTRG.6185.1	263
MSTRG.6186.1	200
MSTRG.6187.1	200
MSTRG.6187.2	200
MSTRG.6188.1	479
MSTRG.6189.1	359
MSTRG.619.1	333
MSTRG.6190.1	491
MSTRG.6190.2	491
MSTRG.6190.3	491
MSTRG.6191.1	342
MSTRG.6191.2	342
MSTRG.6193.1	140
MSTRG.6194.1	413
MSTRG.6195.1	110
MSTRG.6197.1	489
MSTRG.6198.1	105
MSTRG.6199.1	103
MSTRG.62.1	126
MSTRG.620.1	172
MSTRG.6200.1	300
MSTRG.6200.2	109
MSTRG.6200.3	152
MSTRG.6201.1	634
MSTRG.6203.1	455
MSTRG.6204.1	430
MSTRG.6206.1	847
MSTRG.6206.2	297
MSTRG.6206.3	529
MSTRG.6207.1	378
MSTRG.6208.1	403
MSTRG.6209.1	160
MSTRG.621.1	778
MSTRG.621.2	778
MSTRG.6210.2	110
MSTRG.6211.1	1061
MSTRG.6212.1	564
MSTRG.6213.1	414
MSTRG.6214.1	114
MSTRG.6214.2	114
MSTRG.6215.1	164
MSTRG.6216.1	422
MSTRG.6216.2	420
MSTRG.6216.3	420
MSTRG.6217.1	165
MSTRG.6218.1	219
MSTRG.6219.1	127
MSTRG.6219.2	133
MSTRG.622.1	291
MSTRG.6222.1	218
MSTRG.6222.2	151
MSTRG.6223.1	240
MSTRG.6225.1	121
MSTRG.6226.1	606
MSTRG.6227.1	195
MSTRG.6227.2	248
MSTRG.6228.1	238
MSTRG.6229.1	264
MSTRG.6229.2	138
MSTRG.6229.3	200
MSTRG.623.1	641
MSTRG.6230.1	931
MSTRG.6232.1	153
MSTRG.6233.1	201
MSTRG.6234.1	316
MSTRG.6235.1	513
MSTRG.6235.2	243
MSTRG.6236.1	270
MSTRG.6236.2	124
MSTRG.6236.3	510
MSTRG.6237.1	430
MSTRG.6237.2	518
MSTRG.6238.1	531
MSTRG.624.1	521
MSTRG.6240.1	366
MSTRG.6240.2	367
MSTRG.6241.1	133
MSTRG.6241.2	133
MSTRG.6241.3	133
MSTRG.6242.1	520
MSTRG.6242.2	524
MSTRG.6244.1	126
MSTRG.6245.1	346
MSTRG.6246.1	485
MSTRG.6247.1	556
MSTRG.6249.1	498
MSTRG.6249.10	390
MSTRG.6249.11	213
MSTRG.6249.12	390
MSTRG.6249.2	390
MSTRG.6249.3	238
MSTRG.6249.4	390
MSTRG.6249.5	531
MSTRG.6249.6	390
MSTRG.6249.7	390
MSTRG.6249.8	232
MSTRG.6249.9	477
MSTRG.625.1	317
MSTRG.6252.1	110
MSTRG.6252.2	110
MSTRG.6252.3	120
MSTRG.6253.1	741
MSTRG.6253.2	741
MSTRG.6254.1	540
MSTRG.6255.1	810
MSTRG.6255.2	575
MSTRG.6256.1	108
MSTRG.6258.1	119
MSTRG.6259.1	566
MSTRG.626.1	386
MSTRG.6261.1	251
MSTRG.6262.1	372
MSTRG.6262.2	372
MSTRG.6263.1	500
MSTRG.6263.2	404
MSTRG.6264.1	316
MSTRG.6265.1	451
